"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
178,"i271","Mobile-cellular subscriptions",,"count",84,"GBR","United Kingdom","8.1702e+007",2022,"Reinstated April 2024, due to restatements from providers who submit data to Ofcom","Office of Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",84,"GBR","United Kingdom","8.433e+007",2023,"Minor restatement made in May 2025, due to restatements from providers who submit data to Ofcom","Office of Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",84,"GBR","United Kingdom","8.4102e+007",2024,"","Office of Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","120000",2000,"Includes inactive subscribers.","Office des postes et des télécommunications (OPT).","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","150000",2001,"Includes inactive subscribers.","Office des postes et des télécommunications (OPT).","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","279289",2002,"Includes inactive subscribers.","Gabon Telecom S.A.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","300000",2003,"Includes inactive subscribers.","Gabon Telecom S.A.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","489367",2004,"Includes inactive subscribers.","Gabon Telecom S.A.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","736690",2005,"Includes inactive subscribers.","Gabon Telecom S.A.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","897987",2006,"Includes inactive subscribers.","Gabon Telecom S.A.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","1.169e+006",2007,"Includes inactive subscribers.","Gabon Telecom S.A.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","1.3e+006",2008,"Includes inactive subscribers.","ITU estimate.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","1.45e+006",2009,"","ITU estimate.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions",,"count",85,"GAB","Gabon","1.61e+006",2010,"","Gabon Télécom","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
